"GroupId","PersonalId","HomePlanet","CryoSleep","Deck","Num","Side","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","FirstName","LastName","Transported"
316,1,"Europa",FALSE,"B",9,"S","TRAPPIST-1e",24,FALSE,0,2628,0,170,0,"Hallah","Sorbitter",1
316,2,"Europa",TRUE,"B",9,"S","TRAPPIST-1e",20,FALSE,0,0,0,0,0,"Beneba","Sorbitter",1
320,1,"Earth",FALSE,"G",44,"S","TRAPPIST-1e",18,FALSE,0,2,0,0,0,"Breney","Bellarkerd",0
320,2,"Earth",FALSE,"G",44,"S","TRAPPIST-1e",21,FALSE,0,5,3,0,0,"Garley","Bellarkerd",0
321,1,"Europa",FALSE,"F",61,"S","TRAPPIST-1e",59,TRUE,1018,0,209,0,0,"Quites","Bache",0
324,1,"Earth",TRUE,"G",53,"P","55 Cancri e",43,FALSE,0,0,0,0,0,"Carma","Hooperez",0
326,1,"Earth",TRUE,"G",47,"S","TRAPPIST-1e",29,FALSE,0,0,0,0,0,"Charly","Edwartizman",0
327,1,"Earth",FALSE,"E",0,"P","TRAPPIST-1e",19,FALSE,17,0,784,0,2,"Jasony","Ocherman",1
330,1,"Europa",FALSE,"C",14,"S","TRAPPIST-1e",2,FALSE,0,0,0,0,0,"Bellah","Siveduced",1
330,2,"Europa",FALSE,"C",14,"S","TRAPPIST-1e",32,FALSE,247,4651,0,46,202,"NONE","NONE",1
331,1,"Earth",FALSE,"F",72,"P","TRAPPIST-1e",25,FALSE,0,0,251,0,552,"Lewise","Burchard",0
333,1,"Mars",TRUE,"F",73,"P","55 Cancri e",29,FALSE,0,0,0,0,0,"Phios","Melie",1
337,1,"Mars",TRUE,"F",63,"S","55 Cancri e",2,FALSE,0,0,0,0,0,"Guanch","Perle",1
337,2,"Mars",FALSE,"F",63,"S","TRAPPIST-1e",19,FALSE,417,349,634,3,1057,"Weros","Perle",1
337,3,"Mars",FALSE,"F",63,"S","55 Cancri e",0,FALSE,0,0,0,0,0,"NONE","NONE",1
340,1,"Europa",TRUE,"B",10,"S","55 Cancri e",38,FALSE,0,0,0,0,0,"Pentard","Poille",1
343,1,"Earth",FALSE,"F",76,"P","PSO J318.5-22",31,FALSE,121,0,0,274,907,"Meremy","Salez",0
345,1,"Mars",TRUE,"E",21,"S","TRAPPIST-1e",30,FALSE,0,0,0,0,0,"Berios","Racke",0
347,1,"Mars",FALSE,"F",64,"S","TRAPPIST-1e",27,FALSE,434,0,1434,0,0,"Cousk","Kraie",0
348,1,"Mars",FALSE,"D",12,"P","TRAPPIST-1e",22,FALSE,142,2876,202,3,0,"Stray","Mane",1
348,2,"Mars",FALSE,"D",0,"P","TRAPPIST-1e",36,FALSE,520,0,1865,0,0,"Weet","Mane",1
350,1,"Earth",TRUE,"G",60,"P","PSO J318.5-22",14,FALSE,0,0,0,0,0,"Loresa","Burchanez",1
352,1,"Mars",FALSE,"F",78,"P","TRAPPIST-1e",23,FALSE,2001,0,2975,0,0,"Hits","Strad",0
355,1,"Earth",TRUE,"G",315.14633353327,"S","TRAPPIST-1e",18,FALSE,0,0,0,0,0,"Tricky","Warrison",1
356,1,"Europa",TRUE,"B",15,"P","55 Cancri e",36,FALSE,0,0,0,0,0,"Pharmus","Gloyanthy",1
357,1,"Earth",FALSE,"F",65,"S","TRAPPIST-1e",41,FALSE,614.327111153257,1198,0,124,572,"Eduard","Mcleaney",0
358,2,"Earth",TRUE,"G",50,"S","PSO J318.5-22",32,FALSE,0,0,0,0,0,"Dandy","Connon",1
360,1,"Earth",FALSE,"F",67,"S","TRAPPIST-1e",15,FALSE,358,212,33,0,112,"Elancy","Staffersby",0
361,1,"Earth",FALSE,"F",68,"S","55 Cancri e",33,FALSE,0,36,0,280,417,"Virgie","Headardyer",1
368,1,"Mars",FALSE,"F",82,"P","TRAPPIST-1e",26,FALSE,2832,107,4447,15,4,"Resers","Perte",0
368,2,"Mars",TRUE,"F",82,"P","TRAPPIST-1e",61,FALSE,0,0,0,0,0,"Batech","Perte",1
371,1,"Mars",TRUE,"F",84,"P","TRAPPIST-1e",24,FALSE,0,0,0,0,0,"Chrey","Dutte",1
373,1,"Earth",TRUE,"G",62,"P","TRAPPIST-1e",41,FALSE,0,0,0,0,0,"Billex","Mcneiderson",0
375,1,"Earth",FALSE,"E",22,"P","TRAPPIST-1e",20,FALSE,0,0,558,0,230,"Luzel","Vincenton",0
376,1,"Earth",FALSE,"G",54,"S","TRAPPIST-1e",22,FALSE,116,0,786,6,0,"Francy","Spentley",1
378,1,"Europa",FALSE,"B",11,"S","55 Cancri e",18,FALSE,17,215,4,5132,697,"Bram","Pirejus",0
378,2,"Europa",TRUE,"B",11,"S","55 Cancri e",21,FALSE,0,0,0,0,0,"Marfak","Pirejus",1
378,3,"Europa",FALSE,"B",11,"S","TRAPPIST-1e",79,FALSE,5649,235,7,2579,2175,"Naslon","Pirejus",0
378,5,"Europa",TRUE,"B",11,"S","TRAPPIST-1e",13,FALSE,0,0,0,0,0,"Polaton","Pirejus",1
378,6,"Europa",FALSE,"B",11,"S","TRAPPIST-1e",33,FALSE,0,2491,6,1173,1059,"Sollum","Pirejus",0
378,7,"Europa",TRUE,"B",11,"S","TRAPPIST-1e",32,FALSE,0,0,0,0,0,"Achib","Pirejus",1
379,1,"Earth",FALSE,"G",63,"P","TRAPPIST-1e",31,FALSE,198,0,591,0,164,"Brita","Moodson",1
381,1,"Europa",TRUE,"B",16,"P","55 Cancri e",18,FALSE,0,0,0,0,0,"Mesatan","Mosteraked",1
381,2,"Europa",TRUE,"B",16,"P","55 Cancri e",38,FALSE,0,0,0,0,0,"Aston","Mosteraked",1
383,1,"Earth",FALSE,"G",55,"S","TRAPPIST-1e",28,FALSE,82,773,0,3693,140,"Phia","Wagnerray",0
383,2,"Earth",TRUE,"G",55,"S","PSO J318.5-22",34,FALSE,0,0,0,0,0,"Evane","Wagnerray",0
384,1,"Earth",FALSE,"G",56,"S","55 Cancri e",0,FALSE,0,0,0,0,0,"Cliney","Simpsonks",1
384,2,"Earth",FALSE,"G",56,"S","TRAPPIST-1e",14,FALSE,3,0,881,25,0,"Ellard","Simpsonks",1
385,1,"Earth",FALSE,"G",65,"P","TRAPPIST-1e",23,FALSE,13,747,0,0,128,"Tanley","Klinson",0
387,1,"Earth",TRUE,"G",66,"P","TRAPPIST-1e",49,FALSE,0,0,0,0,0,"Verek","Merce",0
388,1,"Earth",TRUE,"G",57,"S","TRAPPIST-1e",14,FALSE,0,0,0,0,0,"Fanna","Sullones",0
389,1,"Earth",FALSE,"E",23,"P","TRAPPIST-1e",18,FALSE,391,44,356,0,0,"Elanda","Savaraldez",0
391,1,"Europa",FALSE,"C",9,"P","PSO J318.5-22",27,TRUE,69,5728,0,0,987,"Dabik","Cowsearney",1
392,1,"Earth",FALSE,"E",24,"P","TRAPPIST-1e",48,FALSE,0,111,0,1508,0,"Ward","Carreralend",0
395,1,"Europa",FALSE,"B",17,"P","55 Cancri e",31,TRUE,0,11003,552,8157,5688,"Meropus","Hervel",0
395,2,"Europa",FALSE,"B",17,"P","55 Cancri e",61,FALSE,1,608,0,3835,1,"Hadyon","Hervel",0
396,1,"Earth",TRUE,"G",59,"S","TRAPPIST-1e",18,FALSE,0,0,0,0,0,"Brinez","Robins",1
398,1,"Mars",FALSE,"D",13,"S","TRAPPIST-1e",22,FALSE,28,420,36,6011,3,"Wales","Tité",0
401,2,"Mars",FALSE,"D",14,"S","TRAPPIST-1e",30,FALSE,1770,0,0,13,0,"Parney","Pimne",0
402,1,"Europa",TRUE,"D",15,"S","55 Cancri e",32,TRUE,0,0,0,0,0,"Teron","Sageng",1
405,1,"Earth",FALSE,"F",89,"P","55 Cancri e",17,FALSE,177,0,0,310,7,"Denis","Flowensley",0
407,2,"Earth",FALSE,"F",90,"P","TRAPPIST-1e",20,FALSE,0,465,0,5,223,"Luzel","Mirez",0
407,3,"Earth",TRUE,"G",69,"P","TRAPPIST-1e",39,FALSE,0,0,0,0,0,"Dennya","Mirez",0
408,1,"Mars",FALSE,"E",25,"P","TRAPPIST-1e",35,FALSE,1134,113,52,0,0,"Cus","Ble",0
409,1,"Mars",FALSE,"F",71,"S","TRAPPIST-1e",31,FALSE,0,0,1116,2,0,"Mats","Iccle",0
411,1,"Earth",FALSE,"F",91,"P","TRAPPIST-1e",16,FALSE,691,0,101,140,0,"Benny","Rushorney",0
412,1,"Europa",FALSE,"C",11,"P","TRAPPIST-1e",60,FALSE,0,7255,5952,1537,0,"Baton","Quelfly",1
415,1,"Earth",TRUE,"G",60,"S","TRAPPIST-1e",42,FALSE,0,0,0,0,0,"Iney","Pierry",0
417,1,"Europa",TRUE,"B",18,"P","55 Cancri e",68,FALSE,0,0,0,0,0,"Lesatik","Poicaptic",1
417,2,"Europa",FALSE,"B",18,"P","55 Cancri e",22,FALSE,0,1170,0,5467,1241,"Mirark","Unhearfus",0
417,3,"Europa",TRUE,"B",18,"P","TRAPPIST-1e",59,FALSE,0,0,0,0,0,"Enifik","Unhearfus",1
423,1,"Europa",FALSE,"B",19,"P","TRAPPIST-1e",43.1407578403613,FALSE,8,3584,0,13,57,"Syrmark","Pumbody",1
425,3,"Mars",TRUE,"F",96,"P","TRAPPIST-1e",31,FALSE,0,0,0,0,0,"Ree","Fiha",1
427,1,"Europa",FALSE,"E",26,"P","TRAPPIST-1e",31,FALSE,417,1690.36772361257,7185,562,792,"Algor","Efulows",1
431,1,"Mars",TRUE,"F",97,"P","TRAPPIST-1e",43,FALSE,0,0,0,0,0,"Fronch","Melto",1
432,1,"Mars",FALSE,"F",76,"S","TRAPPIST-1e",17,FALSE,1483,10,0,0,0,"Caper","Knike",0
433,1,"Europa",FALSE,"B",20,"P","55 Cancri e",27,FALSE,0,0,0,0,0,"Hekark","Mormonized",1
433,2,"Europa",FALSE,"B",20,"P","TRAPPIST-1e",47,FALSE,4,891,0,2962,3656,"Naosura","Mormonized",0
434,1,"Mars",TRUE,"F",77,"S","TRAPPIST-1e",45,FALSE,0,0,0,0,0,"Row","Pread",1
435,1,"Earth",TRUE,"G",62,"S","TRAPPIST-1e",17,FALSE,0,0,0,0,0,"Allie","Willynnedy",1
436,2,"Earth",FALSE,"G",63,"S","PSO J318.5-22",56,FALSE,46,11,0,622,0,"Lilace","Hodes",0
437,1,"Earth",FALSE,"F",78,"S","TRAPPIST-1e",39,FALSE,382,0,22,467,0,"Lynnee","Oneiles",0
438,1,"Europa",TRUE,"B",13,"S","TRAPPIST-1e",40,FALSE,151.203789121866,0,0,0,0,"Dyonon","Diateous",1
441,1,"Earth",FALSE,"F",79,"S","55 Cancri e",32,FALSE,0,0,0,722,0,"Loree","Hahnstonsen",0
444,1,"Mars",FALSE,"D",15,"P","TRAPPIST-1e",32,TRUE,2484,429,102,0,0,"Camonk","Curte",0
444,2,"Mars",FALSE,"F",99,"P","TRAPPIST-1e",26,TRUE,1869,0,136,0,0,"Colal","Curte",0
445,1,"Earth",FALSE,"F",80,"S","TRAPPIST-1e",25,FALSE,1352,0,0,24,799,"Loria","Marshopper",0
445,2,"Earth",FALSE,"E",25,"S","TRAPPIST-1e",26,FALSE,0,0,0,77,715,"Rice","Marshopper",0
447,1,"Earth",FALSE,"F",81,"S","TRAPPIST-1e",22,FALSE,9,0,795,0,0,"Ferry","Mcclayton",1
448,1,"Earth",FALSE,"E",27,"P","TRAPPIST-1e",24,FALSE,757,0,0,32,0,"Elara","Hoppernardy",0
448,2,"Earth",TRUE,"G",71,"P","PSO J318.5-22",32,FALSE,0,0,0,0,0,"NONE","NONE",1
449,1,"Earth",TRUE,"G",64,"S","TRAPPIST-1e",11,FALSE,0,0,0,0,0,"Nathy","Moongton",1
453,1,"Europa",TRUE,"B",14,"S","TRAPPIST-1e",19,FALSE,0,0,0,0,0,"Aldun","Taptiritty",1
453,2,"Europa",TRUE,"B",0,"S","55 Cancri e",34,FALSE,0,0,0,0,0,"Minopus","Taptiritty",1
453,3,"Europa",TRUE,"B",14,"S","TRAPPIST-1e",74,FALSE,0,0,0,0,0,"Wezena","Taptiritty",1
454,1,"Europa",TRUE,"B",15,"S","55 Cancri e",28,TRUE,5,4288,0,745,5,"Tabius","Geoconne",1
454,2,"Europa",TRUE,"B",15,"S","TRAPPIST-1e",42,FALSE,0,0,0,0,0,"Etair","Fushausive",1
454,3,"Europa",TRUE,"B",15,"S","TRAPPIST-1e",43,FALSE,0,0,0,0,0,"Hallux","Geoconne",1
456,1,"Earth",FALSE,"F",83,"S","TRAPPIST-1e",55,FALSE,210,185,188,59,73,"Lulah","Hinetthews",0
457,1,"Earth",FALSE,"G",72,"P","PSO J318.5-22",19,FALSE,0,0,747,26,0,"Leonyl","Poperez",1
457,3,"Earth",FALSE,"G",72,"P","TRAPPIST-1e",7,FALSE,0,0,0,0,0,"Joela","Poperez",0
458,1,"Europa",TRUE,"D",16,"S","55 Cancri e",28,FALSE,0,0,0,0,0,"Zanin","Bedectical",1
459,1,"Earth",FALSE,"F",84,"S","TRAPPIST-1e",15,FALSE,2156,0,0,59,2,"Hardy","Nichoan",0
460,1,"Earth",TRUE,"G",65,"S","PSO J318.5-22",24,FALSE,0,0,0,0,0,"Shawne","Jenningley",1
461,1,"Earth",FALSE,"E",27,"S","PSO J318.5-22",31,FALSE,0,869,0,0,0,"Shany","Yorkland",1
461,2,"Earth",FALSE,"F",85,"S","TRAPPIST-1e",22,FALSE,0,70,182,612,20,"Warry","Yorkland",1
461,3,"Earth",FALSE,"G",66,"S","55 Cancri e",1,FALSE,0,0,0,0,0,"Len","Yorkland",1
463,1,"Mars",FALSE,"F",100,"P","TRAPPIST-1e",34,FALSE,865,0,257,0,35,"Grats","Staf",0
463,2,"Mars",FALSE,"F",100,"P","TRAPPIST-1e",14,FALSE,928,852,81,0,0,"Flamal","Staf",0
465,1,"Earth",FALSE,"E",28,"P","TRAPPIST-1e",19,FALSE,4,10,0,1178,428,"Deandy","Chaellerty",0
466,1,"Earth",FALSE,"F",101,"P","TRAPPIST-1e",36,FALSE,0,0,863,1,1,"Aude","Beachez",0
470,1,"Mars",TRUE,"F",86,"S","55 Cancri e",25,FALSE,0,0,0,0,0,"Aptal","Binie",1
471,1,"Europa",FALSE,"B",22,"P","TRAPPIST-1e",16,FALSE,0,45,2,5183,170,"Astab","Fuelisent",0
472,1,"Earth",FALSE,"F",87,"S","PSO J318.5-22",37,FALSE,0,10,544,9,299,"Stene","Solinez",0
474,1,"Earth",TRUE,"G",69,"S","55 Cancri e",15,FALSE,0,0,0,0,0,"Nicey","Chardst",1
476,1,"Mars",FALSE,"F",103,"P","PSO J318.5-22",27,FALSE,0,6,145,144,0,"Coves","Chiff",0
476,2,"Mars",TRUE,"F",103,"P","TRAPPIST-1e",27,FALSE,0,0,0,0,0,"Book","Chiff",1
476,3,"Mars",TRUE,"F",103,"P","TRAPPIST-1e",12,FALSE,0,0,0,0,0,"Beah","Chiff",1
477,1,"Earth",FALSE,"E",30,"P","TRAPPIST-1e",22,FALSE,0,5,0,1619,0,"Benny","Moongton",0
480,1,"Earth",FALSE,"G",74,"P","TRAPPIST-1e",27,FALSE,795.446445206014,34,23,0,275,"Chrisa","Mcdanield",0
481,1,"Earth",TRUE,"G",70,"S","TRAPPIST-1e",13,FALSE,0,0,0,0,0,"Gera","Peckerson",1
482,2,"Earth",FALSE,"F",88,"S","TRAPPIST-1e",28,FALSE,0,14,0,0,615,"Isaacy","Mallerez",0
487,1,"Europa",FALSE,"C",19,"S","TRAPPIST-1e",39,FALSE,172,1794,12,4303,246,"Sadirak","Obeaded",0
488,1,"Earth",TRUE,"G",76,"P","PSO J318.5-22",28,FALSE,0,0,0,0,0,"Chery","Vantonson",0
490,1,"Earth",TRUE,"G",71,"S","TRAPPIST-1e",14,FALSE,0,0,0,0,0,"Hanne","Kirklander",1
498,1,"Europa",TRUE,"B",0,"P","55 Cancri e",27,FALSE,0,1016.9970550044,0,0,0,"Batomam","Preent",1
499,1,"Mars",TRUE,"F",89,"S","55 Cancri e",27,FALSE,0,0,0,0,0,"Eclass","Meake",1
499,2,"Mars",FALSE,"E",29,"S","TRAPPIST-1e",21,FALSE,0,0,0,0,0,"Yogark","Meake",0
500,1,"Mars",FALSE,"D",19,"P","55 Cancri e",21,FALSE,513,0,1749,82,0,"Ots","Cakie",1
502,1,"Mars",FALSE,"F",120.050184561445,"S","TRAPPIST-1e",22,FALSE,10,0,817,471,0,"Pigars","Swell",0
503,1,"Mars",FALSE,"F",90,"S","TRAPPIST-1e",10,FALSE,0,0,0,0,0,"Gal","Fone",1
503,2,"Mars",FALSE,"F",90,"S","TRAPPIST-1e",43,FALSE,1821,0,47,29,0,"Torms","Fone",0
503,3,"Mars",FALSE,"E",31,"S","TRAPPIST-1e",42,FALSE,1246,35,16,0,0,"Pios","Fone",0
504,1,"Europa",TRUE,"B",19,"S","55 Cancri e",18,FALSE,0,0,0,0,0,"Thabius","Unpasine",1
504,2,"Europa",TRUE,"B",19,"S","55 Cancri e",54,FALSE,0,0,0,0,0,"Mirfar","Unpasine",1
504,3,"Europa",TRUE,"B",19,"S","55 Cancri e",24,FALSE,0,0,0,0,0,"Sterops","Unpasine",1
504,4,"Europa",FALSE,"B",19,"S","TRAPPIST-1e",64,FALSE,0,1737,11,401,752,"Tauria","Unpasine",0
506,1,"Mars",TRUE,"F",91,"S","TRAPPIST-1e",23,FALSE,0,0,0,0,0,"Kad","Backe",1
507,1,"Earth",FALSE,"G",74,"S","TRAPPIST-1e",39,FALSE,0,0,0,0,0,"Kylen","Mccarry",1
510,1,"Europa",FALSE,"C",16,"P","TRAPPIST-1e",59,FALSE,0,16521,0,323,0,"Astrark","Sinecthex",1
512,1,"Europa",FALSE,"D",18,"S","55 Cancri e",32,FALSE,0,5755,0,59,122,"Sadirak","Nateansive",1
512,2,"Europa",TRUE,"D",18,"S","TRAPPIST-1e",55,FALSE,0,0,0,0,0,"Ankalik","Nateansive",1
513,1,"Earth",TRUE,"G",78,"P","PSO J318.5-22",21,FALSE,0,0,0,0,0,"Rayley","Blandez",1
515,1,"Europa",TRUE,"B",20,"S","TRAPPIST-1e",50,FALSE,0,0,0,0,0,"Alramix","Swinvul",1
516,1,"Europa",FALSE,"A",6,"S","55 Cancri e",55,FALSE,113,2492,41,0,2376,"Vindem","Eneurordry",0
517,1,"Earth",FALSE,"F",109,"P","TRAPPIST-1e",42.1114688607048,FALSE,1445,0,1,2,73,"Jandy","Kimons",0
520,1,"Earth",FALSE,"G",78,"S","TRAPPIST-1e",55,FALSE,62,3018.43038901786,0,0,1820.88184263852,"Bel","Mcguirez",0
521,1,"Earth",FALSE,"E",32,"S","TRAPPIST-1e",23,FALSE,39,263,0,0,295.124152009921,"Hery","Hornettoney",1
522,1,"Earth",FALSE,"E",33,"P","TRAPPIST-1e",42,FALSE,0,0,750,0,156,"Glenry","Parklaney",0
525,1,"Earth",TRUE,"G",413.986745558632,"S","TRAPPIST-1e",47,FALSE,0,0,0,0,0,"Wenise","Mirezavis",1
527,2,"Mars",TRUE,"F",93,"S","TRAPPIST-1e",34,FALSE,0,0,0,0,0,"Llat","Stité",1
529,1,"Earth",TRUE,"G",81,"P","PSO J318.5-22",26,FALSE,0,0,0,0,0,"Ericia","Sellahaney",0
531,1,"Earth",TRUE,"G",82,"P","55 Cancri e",1,FALSE,0,0,0,0,0,"Estine","Alentonway",0
531,2,"Earth",TRUE,"G",82,"P","55 Cancri e",6.79497668184622,FALSE,0,0,0,0,0,"Darley","Alentonway",1
533,1,"Mars",FALSE,"D",21,"P","TRAPPIST-1e",33,FALSE,20,0,384,557,0,"Tops","Stike",0
534,1,"Europa",FALSE,"B",23,"P","TRAPPIST-1e",34,FALSE,98,715,29,5732,1902,"Asellux","Parbage",0
534,2,"Europa",FALSE,"B",23,"P","TRAPPIST-1e",49,FALSE,3573,1308,316,641,25,"Weia","Parbage",0
537,1,"Earth",FALSE,"G",83,"P","TRAPPIST-1e",22,FALSE,0,5,0,320,352,"Kylen","Staffersby",0
538,1,"Earth",FALSE,"F",110,"P","TRAPPIST-1e",28,FALSE,0,1073,0,0,5,"Walla","Swanardy",1
539,1,"Europa",TRUE,"C",18,"P","TRAPPIST-1e",36.0617273968298,FALSE,0,0,0,0,0,"Tard","Nalanet",1
539,3,"Europa",TRUE,"C",18,"P","55 Cancri e",30,FALSE,0,0,0,0,0,"Alderak","Nalanet",1
540,2,"Europa",FALSE,"F",95,"S","TRAPPIST-1e",17,FALSE,1471,0,0,45,16,"Rantax","Conie",0
542,1,"Earth",FALSE,"G",84,"P","TRAPPIST-1e",26,FALSE,9,0,0,0,878,"Landa","Ments",0
546,1,"Earth",FALSE,"F",96,"S","55 Cancri e",24,FALSE,930,691,838,0,0,"Shawne","Stenson",0
547,1,"Earth",FALSE,"F",97,"S","TRAPPIST-1e",23,FALSE,0,15,831,16,3,"Trick","Weavesend",0
549,1,"Mars",FALSE,"D",19,"S","PSO J318.5-22",32,FALSE,666,0,0,252,1,"Warets","Watte",1
549,2,"Mars",TRUE,"F",98,"S","TRAPPIST-1e",43,FALSE,0,0,0,0,0,"Guans","Watte",1
550,1,"Earth",FALSE,"F",99,"S","TRAPPIST-1e",23,FALSE,13,12,0,762,0,"Maen","Cleminglas",1
552,1,"Europa",TRUE,"C",21,"S","55 Cancri e",29,FALSE,0,0,0,0,0,"Minkab","Brathful",1
553,1,"Europa",TRUE,"C",19,"P","TRAPPIST-1e",40,FALSE,0,0,0,0,0,"Tope","Valindle",1
553,2,"Europa",FALSE,"C",19,"P","TRAPPIST-1e",37,FALSE,0,6506,0,764,0,"Gluinol","Valindle",1
555,1,"Europa",TRUE,"C",20,"P","55 Cancri e",61,FALSE,0,0,0,0,0,"Alraixa","Graciansus",1
555,2,"Europa",FALSE,"C",20,"P","TRAPPIST-1e",33,FALSE,0,165,1,2525,0,"Alhain","Graciansus",0
556,1,"Earth",FALSE,"F",100,"S","TRAPPIST-1e",19,FALSE,0,1428,0,1,19,"Jilla","Rames",1
559,1,"Earth",FALSE,"F",102,"S","PSO J318.5-22",21,FALSE,0,12,580,0,79,"Margia","Harmond",0
560,1,"Earth",FALSE,"G",81,"S","TRAPPIST-1e",4,FALSE,0,0,0,0,0,"Anniey","Hortez",0
560,2,"Earth",FALSE,"G",81,"S","PSO J318.5-22",12,FALSE,0,0,0,0,0,"Tonyn","Hortez",1
560,3,"Earth",FALSE,"F",103,"S","TRAPPIST-1e",44,FALSE,1440,293,74,32,0,"Annah","Josey",1
563,1,"Mars",FALSE,"F",114,"P","55 Cancri e",33,FALSE,840,642,402,21,0,"Hamsp","Petie",0
564,1,"Europa",TRUE,"B",24,"P","55 Cancri e",32,FALSE,0,0,0,0,0,"Bath","Dinsprody",1
564,2,"Europa",TRUE,"B",24,"P","TRAPPIST-1e",28,FALSE,0,0,0,0,0,"Taura","Dinsprody",1
564,3,"Europa",FALSE,"B",24,"P","55 Cancri e",28,FALSE,0,410,2,1354,3695,"Aldibi","Dinsprody",0
565,1,"Mars",FALSE,"F",115,"P","TRAPPIST-1e",31,FALSE,697,0,612,0,0,"Cines","Ble",0
566,1,"Mars",TRUE,"E",37,"S","TRAPPIST-1e",13,FALSE,0,0,0,0,0,"Muls","Mish",1
568,1,"Europa",FALSE,"D",20,"S","TRAPPIST-1e",33,FALSE,1908,33,0,1,4,"Enibik","Baciffhaut",0
569,1,"Earth",FALSE,"F",116,"P","TRAPPIST-1e",23,FALSE,0,334,310,0,0,"Tin","Merce",1
570,1,"Europa",FALSE,"C",22,"S","TRAPPIST-1e",36,TRUE,530,5085,1,146,872,"Chard","Tramsor",1
571,1,"Europa",TRUE,"C",21,"P","55 Cancri e",22,FALSE,0,0,0,0,0,"Branev","Ousious",1
571,2,"Europa",TRUE,"C",21,"P","TRAPPIST-1e",19,FALSE,0,0,0,0,0,"Alchium","Ousious",0
571,6,"Europa",FALSE,"C",21,"P","TRAPPIST-1e",55,FALSE,0,1542,0,1814,1568,"Hasich","Ousious",0
571,7,"Europa",TRUE,"C",21,"P","TRAPPIST-1e",55,FALSE,0,0,0,0,0,"Isoton","Ousious",1
572,1,"Earth",FALSE,"F",105,"S","TRAPPIST-1e",19,FALSE,1911,0,21,854,0,"Lesley","Lamberguson",0
575,1,"Europa",TRUE,"E",34,"P","TRAPPIST-1e",18,FALSE,0,0,0,0,0,"Minoton","Bootty",1
576,1,"Earth",FALSE,"F",107,"S","TRAPPIST-1e",21,FALSE,0,1307.69894671777,625,110,0,"Melice","Herry",0
577,1,"Earth",FALSE,"G",86,"P","TRAPPIST-1e",65,FALSE,0,0,521,105,0,"Gwendy","Holson",0
580,1,"Earth",TRUE,"G",87,"P","TRAPPIST-1e",49,FALSE,0,0,0,0,0,"Guye","Wagnerray",1
581,1,"Earth",FALSE,"E",38,"S","TRAPPIST-1e",22,FALSE,0,0,601,183,4,"Chael","Woodgezalez",0
582,1,"Mars",TRUE,"F",118,"P","TRAPPIST-1e",33,FALSE,0,0,0,0,0,"Dicks","Chort",1
585,1,"Mars",TRUE,"F",120,"P","TRAPPIST-1e",48,FALSE,0,0,0,0,0,"Graven","Fone",1
585,2,"Mars",TRUE,"F",120,"P","TRAPPIST-1e",5,FALSE,0,0,0,0,0,"Sugard","Fone",1
585,3,"Mars",FALSE,"D",22,"P","TRAPPIST-1e",23,FALSE,2648,0,1092,0,0,"Flams","Fone",0
588,1,"Earth",TRUE,"G",89,"P","PSO J318.5-22",20,FALSE,0,0,0,0,0,"Camiet","Delazarson",0
590,1,"Earth",FALSE,"G",90,"P","TRAPPIST-1e",48,FALSE,801,2,0,1,973,"Chelsa","Burchanez",0
591,1,"Earth",TRUE,"G",86,"S","PSO J318.5-22",19,FALSE,0,0,0,0,0,"Loreen","Mcclayton",0
593,1,"Mars",FALSE,"D",24,"P","TRAPPIST-1e",49.4396717704493,FALSE,43,152,182,1,2005,"Hon","Kra",0
594,1,"Earth",FALSE,"G",87,"S","55 Cancri e",9,FALSE,0,0,0,0,0,"Joana","Flynner",0
594,2,"Earth",FALSE,"E",39,"S","TRAPPIST-1e",24,FALSE,0,4,0,670,113,"Cores","Flynner",0
597,1,"Earth",TRUE,"G",91,"P","TRAPPIST-1e",23,FALSE,0,0,0,0,0,"Arllia","Roachoanand",1
597,2,"Earth",TRUE,"G",91,"P","TRAPPIST-1e",21,FALSE,0,0,0,0,0,"Bertle","Roachoanand",0
598,1,"Earth",TRUE,"G",89,"S","TRAPPIST-1e",19,FALSE,0,0,0,0,946.725645228324,"Gabrin","Buckeelez",0
599,1,"Mars",FALSE,"F",124,"P","TRAPPIST-1e",0,FALSE,0,0,0,0,0,"Losp","Crité",1
599,2,"Mars",FALSE,"F",124,"P","TRAPPIST-1e",4,FALSE,0,860.434652993037,0,0,0,"Bases","Crité",1
599,4,"Mars",TRUE,"F",124,"P","TRAPPIST-1e",9,FALSE,0,0,0,0,0,"Honjay","Crité",1
600,1,"Europa",FALSE,"C",23,"S","TRAPPIST-1e",24,FALSE,0,3385,826,9,793,"Muonon","Ormler",1
602,1,"Mars",TRUE,"F",125,"P","TRAPPIST-1e",24,FALSE,0,0,0,0,0,"Seats","Brine",1
602,2,"Mars",FALSE,"E",36,"P","TRAPPIST-1e",25,FALSE,0,0,0,0,0,"Oats","Brine",0
603,1,"Earth",FALSE,"F",126,"P","TRAPPIST-1e",21,FALSE,0,0,12,0,747,"Lyny","Scheron",0
607,1,"Europa",FALSE,"C",22,"P","TRAPPIST-1e",37,FALSE,27,654,10,881,9568,"Dyonium","Hontichre",0
608,1,"Earth",FALSE,"G",94,"P","TRAPPIST-1e",7,FALSE,0,0,0,0,0,"Maril","Rilley",1
